Conrad Fort Lauderdale	Condo hotels in the United States;Michael Graves buildings;Buildings and structures in Fort Lauderdale, Florida;2017 establishments in Florida;Hotels established in 2017;Hotels in Broward County, Florida;Tourism in Fort Lauderdale, Florida	Conrad Fort Lauderdale is a luxury condo hotel condominium-hotel resort located on ocean-front property on Florida State Road A1A North Fort Lauderdale Beach Boulevard in Fort Lauderdale, Florida. The resort includes 181 condo-hotel units, as well as 109 condominium units in a separate building known as The Ocean Resort Residences. The project initially began construction in July 2005, as Trump International Hotel & Tower Fort Lauderdale. Donald Trump lent his name to the project through a licensing deal  before being elected the President of the United States, with New York developer Roy Stillman and Bayrock Group as the project developers. The project's opening was initially scheduled for 2007, but was delayed several times.																	
Flamingo Hotel, Miami Beach	Hotels in Miami Beach, Florida;Hotels established in 1921;Hotel buildings completed in 1921;Demolished hotels in Florida;Defunct hotels in Florida;1921 establishments in Florida;1955 disestablishments in Florida	Flamingo Hotel overlooked Biscayne Bay on the west side of the newly formed city of Miami Beach, Florida, until the 1950s, when it was torn down to make room for the new Morton Towers development, which is now known as the Flamingo South Beach.																	
Trump International Hotel & Residence	Buildings and structures in Phoenix, Arizona;Hotels in Arizona;Unbuilt buildings and structures in the United States	Trump International Hotel & Residence was a proposed real estate development in Phoenix, Arizona.																	
Patterson Hotel (Watertown, Tennessee)	Houses on the National Register of Historic Places in Tennessee;Queen Anne architecture in Tennessee;Neoclassical architecture in Tennessee;Houses completed in 1898;Houses in Wilson County, Tennessee;Hotels in Tennessee;Bed and breakfasts in the United States;Railway hotels in the United States;National Register of Historic Places in Wilson County, Tennessee	Patterson Hotel, also known as the Hale House, is a historic building located near the town square in Watertown, Tennessee Watertown, Tennessee. The building was added to the National Register of Historic Places in 1997. Completed in 1898, the Hale House originally served as a private residence. In addition, the structure has served as a hotel railroad hotel and boarding house. Currently, the building is privately owned and operated as a bed and breakfast, the Watertown Bed and Breakfast.																	
Hale Springs Inn	Hotel buildings completed in 1825;Rogersville, Tennessee;Hotels in Tennessee;Buildings and structures in Hawkins County, Tennessee;Historic district contributing properties in Tennessee;National Register of Historic Places in Hawkins County, Tennessee;1825 establishments in Tennessee	Hale Springs Inn, built in 1824 on the Courthouse town square Square in Rogersville, Tennessee, was the oldest continuously-operated Inn in Tennessee. It is listed as a contributing property of the Rogersville Historic District.																	
Renaissance Schaumburg Convention Center Hotel	Convention centers in Illinois;Schaumburg, Illinois;John C. Portman Jr. buildings;Buildings and structures in Cook County, Illinois;Tourist attractions in Cook County, Illinois;Hotels in Illinois	Renaissance Schaumburg Convention Center Hotel is a hotel located at Interstate 90 in Illinois I-90 and Meacham Road in Schaumburg, Illinois. The 500-room hotel opened its doors in July 2006 and is run by Marriott International Marriott under their Renaissance brand. The property features a {{convert 100000 sqft m2 abbr=on}} exhibition hall, {{convert 48000 sqft m2 abbr=on}} of meeting room space, and a {{convert 28000 sqft m2 abbr=on}} ballroom, all of which can be divided to provide many configurations.																	
Francisco Grande	Hotel buildings completed in 1959;Hotels in Arizona;Buildings and structures in Casa Grande, Arizona;Hotels established in 1959	Francisco Grande is a hotel and golf resort located in Casa Grande, Arizona, approximately 46 miles south east of Phoenix, Arizona Phoenix.																	
Minneapolis station (Milwaukee Road)	Clock towers in Minnesota;Former Chicago, Milwaukee, St. Paul and Pacific Railroad stations|Minneapolis, Minnesota;Former Chicago, Rock Island and Pacific Railroad stations|Minneapolis;Former Soo Line stations;Former railway stations in Minnesota;Charles Sumner Frost buildings;Hotels in Minnesota;National Register of Historic Places in Minneapolis;Railway buildings and structures on the National Register of Historic Places in Minnesota;Railway freight houses on the National Register of Historic Places;Railway stations in the United States opened in 1899	Chicago, Milwaukee, St. Paul and Pacific Depot Freight House and Train Shed (commonly referred to as the Milwaukee Road Depot), now officially named The Depot, is a historic train station railroad depot in downtown Minneapolis, Minnesota, United States.  At its peak, the station served 29 trains per day.  Following decline, the station was closed and eventually adapted into various other uses.																	
Cadillac Hotel & Beach Club	Hotels in Miami Beach, Florida;National Register of Historic Places in Miami-Dade County, Florida;Art Deco architecture in Florida;Art Deco hotels;Hotels established in 1940	Cadillac Hotel & Beach Club is a historic United States U.S. hotel in Miami Beach, Florida Miami Beach, Florida. It is located at 3925 Collins Avenue. On October 5, 2005, it was added to the United States U.S. National Register of Historic Places (NRHP).																	
Silverbird Hotel	Defunct casinos in the Las Vegas Valley;Defunct hotels in the Las Vegas Valley]] 
[[Category:1977 establishments in Nevada;1982 disestablishments in Nevada;Hotels in Paradise, Nevada																		
Jackson Lake Lodge	Hotel buildings completed in 1955;Buildings and structures in Grand Teton National Park;National Historic Landmarks in Wyoming;Hotels in Wyoming;Mission 66;Gilbert Stanley Underwood buildings;Tourist attractions in Teton County, Wyoming;Hotel buildings on the National Register of Historic Places in Wyoming;National Register of Historic Places in Grand Teton National Park;1955 establishments in Wyoming;National Park Service rustic in Wyoming	Jackson Lake Lodge is located near Moran, Wyoming Moran in Grand Teton National Park, in the U.S. state of Wyoming. The lodge has 385 rooms, a restaurant, conference rooms, and offers numerous recreational opportunities. The lodge is owned by the National Park Service, and operated under contract by the Grand Teton Lodge Company. The Grand Teton Lodge Company also manages the Jenny Lake Lodge, as well as cabins, restaurants and other services at Colter Bay Village. The lodge is located east of Jackson Lake (Wyoming) Jackson Lake adjacent to prime moose habitat below the Jackson Lake Dam.																	
Sunriver Resort	Buildings and structures in Deschutes County, Oregon;Hotels in Oregon;Resorts in Oregon;Tourist attractions in Deschutes County, Oregon	Sunriver Resort is a luxury resort and residential community in central Oregon, in the Pacific Northwest region of the United States. The resort is located at the edge of the high desert, just east of the Cascade Range, in Sunriver, Oregon Sunriver, {{convert 15 mi}} south of Bend, Oregon Bend and {{convert 180 mi -1}} south-southeast of Portland, Oregon Portland. The common areas throughout the Sunriver resort community are managed by the Sunriver Owners' Association.  The elevation of the resort is {{convert 4190 ft -1}} above sea level.																	
BD Hotels	Hotels in New York City	BD Hotels builds, owns and operates capsule hotels. It owns and operates 24 hotels in New York City, including the Blakely Hotel, the Maritime Hotel Maritime, The Bowery Hotel the Bowery, and the Jane hotels. The company also control 12 residential and commercial buildings.																	
Lord Culpeper Hotel	Hotels in Virginia;National Register of Historic Places in Culpeper County, Virginia;Buildings and structures in Culpeper County, Virginia;Drinking establishments on the National Register of Historic Places in Virginia	Lord Culpeper Hotel is a historic hotel building at 401 South Main Street in downtown Culpeper, Virginia.  It is a three-story brick building with Colonial Revival features, including round-arch windows on the ground floor, a columned entry portico, and a projecting modillioned cornice.  It was built in 1936, and for many years it was the town's only hotel.  It served local travelers until the 1970s.																	
Skamania Lodge	Buildings and structures in Skamania County, Washington;Columbia River Gorge;Hotels in Washington (state)	Skamania Lodge is a resort near Stevenson, Washington, in the Columbia River Gorge, United States. The resort is on {{Convert 175 acre ha}} of wooded land. Its lobby houses the Skamania Lodge Information Center, which serves as a visitor center for the United States Forest Service.																	
